chr15_80987466,4.1808191419191925
chr7_44113595,3.3928990070707075
chr8_13017118,0.5475861863636364
chr12_65146738,0.8368613713636365
chr2_182756924,2.6669276232323234
chr1_193232109,0.725788875252526
chr5_154135699,5.767071979797983
chr5_40522091,1.1190951338383832
chr9_116837315,0.8507691752525252
chr9_131154908,0.9582527196969692
chr18_70417659,1.3934554469696967
chr17_4852223,8.629125106060611
chr22_50912504,2.5234000146464646
chr15_75080884,1.294043827272726
chr10_97515501,1.7634106939393939
chr4_158186670,0.917143231818181
chr8_56446951,1.643203496464646
chr1_236205365,2.629563611111108
chr8_11721825,0.9779384115656556
chr6_30294591,10.10318884595961
chr2_216003254,0.8312239217171721
chr3_71113157,1.731643480808081
chr9_6605294,1.0770430292929307
chr3_113557634,1.2945023217171727
chr14_21578191,0.8150472459595959
chr6_152128493,1.6451346757575744
chr3_105895724,1.063065055555556
chr12_28125665,1.0542467954545458
chr16_67867799,6.7175303515151485
chr3_179322425,12.125799697979806
chr16_49669978,1.2593306020202033
chr8_134904988,0.5659886978787876
chr6_167535911,1.180324394444446
chr10_74033468,3.591892642929294
chr16_740428,12.615688713636345
chr1_33405424,1.0797458060606064
chr9_34381490,2.2082387075757572
chr3_154069100,0.844489867777778
chr5_32303951,0.8332609949494953
chr8_56903745,0.8449058863636374
chr11_117778222,5.060271053535349
chr17_57409015,3.64288383030303
chr10_105212066,1.8197013606060615
chr9_131486405,10.930963298989898
chr3_196537651,1.164547757575758
chr2_25015939,11.046434466161603
chr6_7543313,1.248335517676768
chr10_114133939,0.8667961449494956
chr2_61245298,5.75497415959596
chr5_82835338,2.041967188888889
chr13_48575380,12.741269728282841
chr17_66287285,5.590234681313131
chr11_40315693,2.518137556565659
chr7_105925563,8.336352767676756
chr4_126236872,1.5517091297979804
chr8_16334547,0.5829336051515153
chr6_164466327,0.6222951156565658
chr11_70217621,3.034874762121212
chr19_51226584,2.2653446444444416
chr17_7640547,0.9065771535353532
chr7_2648703,1.2315944419191924
chr10_96197777,0.9402076848484842
chr17_27052905,3.1809333984848496
chr7_141286156,0.743965831313132
chr4_103422272,1.9506107287878791
chr14_96131121,0.8765432277777772
chr1_89641685,0.946400081313131
